AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,60,22.1,0.031,0.36,NA,24.95,51900,4.6,16.77,18.85,23.22,29.52,34.04,34870,39200,48290,61400,70800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,2540,6,1.297,1.31,NA,27.87,57960,5.5,16.27,18.39,22.77,35.54,48.11,33830,38250,47370,73920,100060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9141,Semiconductor Processing Technicians,detailed,110,37.8,0.054,0.24,NA,18.99,39500,6.8,15.02,16.42,18.19,20.84,24.71,31230,34150,37830,43340,51390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,40,33.8,0.021,0.33,NA,21.56,44840,4.1,14.3,15.48,19.52,27.96,30.34,29750,32190,40600,58150,63100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,1740,7.2,0.889,0.83,NA,33.19,69040,5.8,18.68,22.92,31.58,44.67,49.92,38860,47670,65700,92910,103840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,520,8.3,0.267,1.46,NA,45.74,95140,5.1,25.5,34.2,45.59,58.07,67.61,53040,71140,94820,120790,140630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,60,26.7,0.033,0.33,NA,19.8,41190,5,14.28,16.21,19.11,23.24,26.37,29700,33710,39740,48340,54850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,40,33.9,0.02,0.34,NA,22.45,46690,4.7,13.62,15.05,23.71,28.25,30.75,28340,31310,49310,58770,63960,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9194,Etchers and Engravers,detailed,**,**,**,**,NA,24.75,51490,16.7,16.87,18.27,26.03,30.18,32.67,35100,37990,54150,62770,67940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,630,19.8,0.32,1.07,NA,23.26,48380,7.1,16.56,18.58,22.21,26.86,32.7,34440,38650,46190,55860,68010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,820,18.2,0.421,0.59,NA,22.7,47220,10,15.66,17.27,20.4,27.36,33.51,32580,35920,42430,56910,69710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,1210,11,0.616,0.36,NA,18.26,37990,2.4,14.2,15.68,17.47,19.24,23.24,29530,32610,36330,40010,48350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,860,13.2,0.44,0.32,NA,19.82,41220,3.8,13.95,15.05,17.56,21.1,29.53,29010,31310,36520,43890,61430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,143010,3.3,73.12,0.84,NA,25.19,52390,5.5,14.35,16.35,20.33,28.27,38.23,29840,34000,42280,58800,79520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,70,9.6,0.035,0.49,NA,31.07,64630,8.7,21.01,22.63,25.33,37.17,48,43710,47070,52690,77310,99840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,6800,4.5,3.477,1.01,NA,32.45,67500,1.7,20.25,24.37,30.75,39.45,48.02,42110,50690,63950,82050,99880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,3040,2.8,1.553,2.58,NA,*,224990,18,*,*,*,*,*,101050,135730,#,#,#,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,680,21.9,0.346,1.3,NA,*,120900,12.3,*,*,*,*,*,56630,63570,83160,162730,#,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,470,0.1,0.242,1.51,NA,67.48,140350,4.1,41.57,58.98,70.09,78.49,89.91,86470,122680,145780,163260,187020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,110,2.5,0.055,0.72,NA,37.42,77840,2.8,26.07,30.78,35.89,44.45,51.95,54220,64020,74660,92460,108050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,3670,2.2,1.878,2.25,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,4630,23.4,2.368,0.78,NA,18.48,38450,5.1,13.52,14.26,16.22,21.48,24.65,28120,29650,33740,44680,51280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,15040,4.9,7.69,0.6,NA,26.88,55910,1.7,17.7,22.11,26.95,31.13,36.71,36820,45980,56050,64760,76350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,11690,6.2,5.979,0.89,NA,22.88,47600,2.8,14.91,16.96,20.88,27.55,36.15,31010,35270,43430,57310,75180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,4780,6.9,2.446,2.09,NA,30.38,63200,5.5,22.3,26.54,31.26,35.45,38.27,46390,55210,65020,73740,79600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,7530,5.4,3.848,0.89,NA,22.39,46580,2.7,14.45,17.25,22.09,25.89,30.36,30060,35890,45940,53840,63140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,1860,43.8,0.95,2.57,NA,19.65,40860,4.2,13.92,14.81,17.09,24.48,30.2,28950,30800,35540,50930,62810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,**,**,**,**,NA,47.39,98580,5.4,22.38,33.6,39.07,74.19,83.38,46550,69890,81270,154320,173420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,**,**,**,**,NA,27.54,57290,11.8,15.98,18.85,27.1,32.08,44.36,33240,39220,56360,66720,92260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,**,**,**,**,NA,31.54,65610,2.4,18.39,24.78,30.45,38.25,47.87,38240,51540,63330,79550,99570,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-4099,"Rail Transportation Workers, All Other",detailed,**,**,**,**,NA,30.56,63570,3.9,17.13,19.19,26.12,38.31,53.9,35630,39920,54330,79680,112110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,1630,17.3,0.835,4.54,NA,27.88,57990,4,20.46,22.95,26.28,31.52,37.03,42560,47730,54660,65570,77030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,1060,24.2,0.539,2.72,NA,42.78,88980,5.5,22.33,26.13,42.61,52.23,65.03,46440,54350,88630,108650,135270,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,780,38.9,0.401,7.47,NA,43.89,91300,4.3,26.35,30.74,42.09,52.35,65.77,54810,63930,87550,108880,136800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,2150,14.8,1.101,1.24,NA,16.84,35040,1.3,13.52,14.51,16.62,18.75,20.18,28120,30170,34570,38990,41980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,910,16.1,0.467,0.58,NA,18.86,39220,3,14.46,15.79,17.95,20.24,24.45,30070,32850,37330,42100,50850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,290,15.9,0.148,0.75,NA,56.68,117900,2.4,35.08,48.05,57.71,66.25,74.09,72960,99940,120040,137790,154100,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,640,30.9,0.326,1.97,NA,17.55,36500,2.8,14.81,16.25,17.67,19.1,19.95,30800,33790,36760,39720,41490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-6098,"Aircraft Service Attendants and Transportation Workers, All Other",detailed,**,**,**,**,NA,22.69,47190,9.7,15.15,16.53,18.77,28.63,37.27,31510,34390,39030,59550,77530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7011,Conveyor Operators and Tenders,detailed,450,34.8,0.229,1.37,NA,19.88,41340,5.8,15.61,17.29,20.31,22.96,24.54,32460,35970,42240,47750,51040,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7021,Crane and Tower Operators,detailed,770,28,0.393,1.24,NA,39.04,81210,2.7,27.09,31.85,40.33,46.6,50.59,56360,66240,83880,96920,105230,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7041,Hoist and Winch Operators,detailed,110,41.9,0.056,1.74,NA,31.45,65420,5.2,21.05,25.7,33.33,37.19,39.5,43780,53450,69330,77350,82150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,6650,17.5,3.398,0.74,NA,21.59,44910,3,15.56,17,19.19,24.87,31.5,32370,35370,39910,51740,65520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,4370,11.8,2.237,0.91,NA,17.04,35440,2.1,13.52,14.63,16.53,18.78,20.89,28120,30420,34370,39070,43460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,33730,10.1,17.248,0.86,NA,19.25,40050,1.1,13.97,15.4,17.94,21.19,26.47,29060,32040,37310,44080,55050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7063,Machine Feeders and Offbearers,detailed,200,26.4,0.101,0.22,NA,20,41600,2.7,15.95,17.29,19.44,22.78,25.36,33170,35970,40430,47380,52760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,6100,7.3,3.117,0.72,NA,16.51,34350,1.1,13.62,14.31,15.45,18.2,21.12,28320,29760,32140,37860,43940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,17960,4.6,9.185,0.58,NA,18.77,39040,1,13.98,15.17,17.85,21.67,25.15,29090,31560,37130,45070,52320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,1990,11.4,1.019,1.17,NA,28.71,59720,4,17.71,23.78,29.49,34.76,38.91,36840,49470,61330,72300,80930,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,53-7199,"Material Moving Workers, All Other",detailed,190,42.4,0.097,0.52,NA,23.9,49700,4.9,16.76,18.19,21.58,29.06,35.86,34860,37840,44880,60440,74600,,
