AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,220,17.5,0.116,1.48,NA,NA,155.22,322860,5.6,48.37,#,#,#,#,100620,#,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,220,7.2,0.117,0.65,NA,NA,156.46,325450,2.6,80.83,#,#,#,#,168120,#,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,1570,46.3,0.817,3.9,NA,NA,#,#,6.5,#,#,#,#,#,#,#,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,2620,7.7,1.366,0.75,NA,NA,129.27,268890,2.2,47.52,88.38,#,#,#,98840,183830,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",detailed,**,**,**,**,NA,NA,162.3,337590,11,79.96,#,#,#,#,166310,#,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,130,44.5,0.066,0.57,NA,NA,#,#,13.3,#,#,#,#,#,#,#,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",detailed,290,21.9,0.152,0.72,NA,NA,147.59,306980,6,29.66,38.29,#,#,#,61690,79640,#,#,#,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,detailed,360,27.8,0.186,3.61,NA,NA,26.65,55430,9,23.16,23.2,23.2,29.36,37.38,48180,48250,48260,61070,77750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,4260,8.9,2.223,1.51,NA,NA,53.65,111600,2,47.7,47.92,48.28,60.74,61.15,99210,99660,100420,126340,127190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,**,**,**,**,NA,NA,48.35,100570,10.5,28.8,33.93,39.72,53.38,80.76,59900,70570,82620,111030,167980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,3540,3.7,1.848,0.82,NA,NA,32.42,67440,0.9,18.37,22.79,29.45,38.06,47.35,38210,47410,61260,79170,98490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,690,21.1,0.361,0.91,NA,NA,38.47,80010,8.1,22.79,23.1,37.13,48.82,60.49,47410,48050,77240,101550,125820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,690,10.5,0.36,0.65,NA,NA,49.36,102670,0.7,37.64,45.85,47.96,57.77,60.74,78280,95360,99760,120160,126330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,140,2.8,0.075,0.61,NA,NA,52.73,109670,0.5,38.91,47.61,49.63,60.36,61.21,80930,99030,103220,125560,127320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,1590,4.2,0.828,0.54,NA,NA,39.96,83110,0.8,29.13,36.05,38.26,47.38,49,60590,74980,79580,98560,101910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,310,12.4,0.164,0.61,NA,NA,50.5,105040,1.3,37.64,47.19,47.78,58.56,61.95,78280,98150,99380,121800,128850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,1150,7.4,0.601,0.52,NA,NA,18.87,39250,4.9,14.15,16.15,17.11,21.24,27.44,29420,33600,35590,44180,57080,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,960,11.1,0.502,0.73,NA,NA,45.33,94290,2.4,28.44,45.09,47.1,47.61,56.72,59150,93790,97980,99030,117970,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,70,10,0.035,0.23,NA,NA,23.25,48370,1.8,17.98,17.98,22,27.47,28.14,37400,37400,45760,57140,58540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,4290,5.3,2.239,0.72,NA,NA,23.49,48850,0.9,17.82,22.1,22.82,26.42,28.95,37070,45980,47460,54950,60210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,570,13.5,0.299,0.45,NA,NA,23.1,48040,1.6,18.11,22.35,23.01,23.01,28.75,37670,46490,47850,47850,59800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,1160,11.5,0.604,0.78,NA,NA,31.27,65040,1.7,22.84,28.43,29.11,36.58,36.99,47510,59120,60540,76080,76950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,1590,5.4,0.829,0.98,NA,NA,24,49920,2,17.84,22.35,23,26.93,30.52,37120,46490,47840,56010,63480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,560,22.6,0.291,0.62,NA,NA,24.14,50200,2.6,18.11,21.77,22.38,28.32,29.57,37660,45290,46550,58900,61510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,3810,7.2,1.984,0.44,NA,NA,31.91,66380,1.4,24.32,29.04,30.42,36.65,37.41,50590,60400,63270,76230,77810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,1810,7.3,0.946,0.74,NA,NA,28.98,60270,1.8,18.36,22.66,28.43,35.7,40.16,38180,47130,59120,74250,83530,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,1000,9.1,0.522,1,NA,NA,24.14,50220,3.5,17.68,19.52,22.69,28.44,31.34,36780,40600,47190,59150,65180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,detailed,280,11.6,0.146,1.98,NA,NA,72.57,150940,5.8,36.24,48.82,86.13,86.13,86.13,75380,101550,179140,179140,179140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2092,Hearing Aid Specialists,detailed,180,17.5,0.095,1.24,NA,NA,24.32,50590,6.7,18.36,18.36,22.67,29.13,36.05,38180,38180,47150,60590,74980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other",detailed,1610,6.3,0.839,0.84,NA,NA,29.57,61510,1.9,19.28,22.05,25.76,36.47,46.29,40090,45870,53580,75860,96280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-9021,Health Information Technologists and Medical Registrars,detailed,670,41.7,0.35,1.3,NA,NA,28.18,58610,13.1,18.11,23.05,23.05,32.14,45.09,37660,47940,47940,66850,93790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,360,35.5,0.19,1.02,NA,NA,*,54860,3.9,*,*,*,*,*,47280,47310,53350,60020,69900,True,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-9092,Genetic Counselors,detailed,80,13.8,0.039,2.02,NA,NA,44.23,92000,0.3,37.38,38.5,47.61,47.94,48.71,77740,80080,99030,99720,101330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,420,22.1,0.217,0.69,NA,NA,35.81,74490,4.5,20.12,24.44,29.42,48.97,59.85,41850,50830,61190,101860,124490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,78960,5.6,41.179,0.88,NA,NA,20.36,42360,0.9,16.57,17.45,17.98,22.47,28.42,34470,36300,37390,46740,59110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,38820,10.8,20.243,0.85,NA,NA,18.34,38150,1,14.66,17.45,17.45,18.1,22,30480,36300,36300,37640,45760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,13850,4.8,7.223,0.77,NA,NA,19.51,40590,0.9,16.48,17.68,18.21,22.04,22.52,34280,36780,37880,45850,46840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-1132,Orderlies,detailed,250,2.6,0.13,0.41,NA,NA,19.41,40370,0.2,17.45,17.45,17.87,21.49,23.28,36300,36300,37170,44700,48430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,350,10.1,0.181,0.61,NA,NA,32.05,66660,1.7,27.91,28.9,30.06,36.19,42.29,58040,60110,62530,75270,87950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,680,11.6,0.355,0.53,NA,NA,29.83,62050,3.6,18.66,23.81,29.72,36.29,38.83,38810,49530,61810,75480,80770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,280,32.1,0.145,0.48,NA,NA,17.3,35980,4.7,14.8,14.8,16.42,17.86,22,30780,30780,34140,37140,45760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,1470,17,0.764,1.33,NA,NA,32.67,67950,5.2,16.88,23.56,35.47,37.52,46.84,35110,49000,73770,78050,97420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,5530,7.7,2.884,1.17,NA,NA,23.25,48360,4,17.87,17.98,23.1,29.08,29.41,37170,37390,48050,60490,61180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,9720,6.5,5.07,0.98,NA,NA,24.43,50820,1.2,18.51,22.46,23.09,28.49,29.09,38490,46720,48030,59250,60510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,1100,4.4,0.573,1.32,NA,NA,23.59,49060,1,17.68,18.51,22.57,28.15,29.08,36780,38490,46950,58550,60490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,350,41.9,0.184,0.46,NA,NA,22.15,46070,6.3,14.73,18.51,22.47,24.76,28.53,30640,38490,46740,51510,59330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,1030,12.8,0.535,1.73,NA,NA,18.15,37740,1.8,14.8,15.87,17.84,18.29,22.47,30780,33020,37100,38040,46740,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1950,6.6,1.019,1.45,NA,NA,18.08,37600,1.6,14.7,17.45,17.82,17.95,22.46,30570,36300,37060,37330,46720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,1280,11.6,0.67,0.71,NA,NA,22.28,46340,1.1,17.92,18.25,21.93,22.97,28.92,37280,37960,45610,47780,60150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,2020,14.2,1.056,1.37,NA,NA,23.69,49270,2.4,18.03,18.51,22.86,27.6,29.36,37500,38490,47560,57410,61080,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,37260,1.7,19.432,0.81,NA,NA,32.31,67200,0.9,17.68,18.67,27.64,46.75,52.03,36780,38830,57490,97240,108230,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,400,0.5,0.21,0.54,NA,NA,44.33,92200,0.3,35.01,37.66,41.22,49.73,61.77,72820,78330,85740,103440,128490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,1190,4.8,0.618,0.68,NA,NA,64.64,134440,0.7,49.4,61.37,62.78,76.46,79.62,102760,127660,130580,159040,165600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1630,7.1,0.853,1.49,NA,NA,56.95,118460,1.5,47.64,48.65,60.64,61.77,62.78,99090,101190,126120,128490,130580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,820,5.6,0.426,1.08,NA,NA,30.76,63970,2.8,19.18,24.41,29.28,37.45,43.63,39900,50770,60910,77890,90750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,520,9.6,0.271,1.61,NA,NA,37.23,77430,2.1,24.41,29.9,37.13,39.81,51.27,50770,62190,77240,82810,106640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,3850,7.3,2.008,0.89,NA,NA,42.32,88020,1.9,30.67,37.59,46.75,48.19,49,63780,78190,97240,100240,101930,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,detailed,150,10.5,0.081,0.78,NA,NA,50.4,104820,3.8,37.65,47.64,50.19,60.39,61.64,78300,99090,104390,125620,128200,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-3041,Parking Enforcement Workers,detailed,140,2.1,0.075,1.41,NA,NA,*,*,*,*,*,*,*,*,*,*,*,*,*,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-3051,Police and Sheriff's Patrol Officers,detailed,4520,2.8,2.357,0.5,NA,NA,48.24,100340,0.5,38.14,40.75,48.24,51.03,61.11,79330,84760,100330,106130,127110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9011,Animal Control Workers,detailed,100,18.4,0.053,0.64,NA,NA,30.53,63510,5.7,16.48,28.48,30.83,37.29,38.52,34280,59250,64130,77560,80130,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9021,Private Detectives and Investigators,detailed,340,18.1,0.178,0.87,NA,NA,35.34,73510,8.5,18.2,22.28,32.56,49.73,51.16,37860,46340,67710,103440,106420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,250,15.8,0.128,1.97,NA,NA,22.26,46300,1.3,17.43,17.94,22.06,28.05,31.27,36250,37320,45880,58340,65050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,14390,2.4,7.506,1,NA,NA,21.09,43870,1.7,17.39,17.82,18.83,22.51,28.21,36170,37070,39170,46830,58670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,2140,16.5,1.117,1.9,NA,NA,23.9,49720,7,17.68,17.82,19.05,30.51,36.16,36780,37070,39630,63470,75210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,770,15.4,0.403,0.5,NA,NA,16.66,34650,1.6,14.1,14.3,16.45,18,19.14,29330,29750,34210,37430,39810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9094,School Bus Monitors,detailed,**,**,**,**,NA,NA,22.96,47750,9,17.56,17.56,22.49,28.05,28.05,36520,36530,46780,58340,58340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,33-9099,"Protective Service Workers, All Other",detailed,1940,13.5,1.013,1.43,NA,NA,23.84,49590,4.5,16.37,16.48,22.46,28.42,36.92,34040,34270,46720,59110,76780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-0000,Food Preparation and Serving Related Occupations,major,132740,1,69.225,0.87,NA,NA,19.41,40380,1.4,14.7,15.13,17.63,20.88,28.25,30570,31470,36680,43430,58750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-1011,Chefs and Head Cooks,detailed,1810,20.6,0.946,1.03,NA,NA,32.53,67670,3.6,22.66,25.05,30.48,36.65,46.18,47130,52110,63400,76240,96050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,14890,5.8,7.766,1.05,NA,NA,24.25,50430,2.2,17.43,18.47,23.21,29.46,36.05,36250,38410,48270,61280,74990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2011,"Cooks, Fast Food",detailed,5030,22.1,2.623,0.48,NA,NA,16.85,35040,2.1,14.84,14.95,17.41,18.33,18.5,30870,31100,36200,38130,38470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2012,"Cooks, Institution and Cafeteria",detailed,3970,5.2,2.072,0.74,NA,NA,20.88,43440,0.8,17.01,18.41,20.51,22.95,24.7,35370,38290,42650,47730,51370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2014,"Cooks, Restaurant",detailed,14310,4.1,7.465,0.88,NA,NA,20.04,41690,1.8,17.45,17.87,18.67,22.56,23.26,36300,37170,38830,46920,48390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2015,"Cooks, Short Order",detailed,830,14,0.434,0.49,NA,NA,18.24,37940,3.4,15.18,16.49,17.02,20.71,22,31560,34310,35400,43080,45760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-2021,Food Preparation Workers,detailed,8010,9.6,4.177,0.75,NA,NA,18.43,38340,1.4,14.96,16.96,18.16,18.9,22.21,31110,35270,37780,39300,46190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3011,Bartenders,detailed,5540,15.2,2.891,0.84,NA,NA,22.99,47820,5.7,14.77,15.13,17.84,29.08,36.42,30720,31470,37110,60480,75750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3023,Fast Food and Counter Workers,detailed,48180,3.3,25.124,1.14,NA,NA,16.46,34240,0.8,14.64,14.94,16.33,17.45,18.52,30460,31070,33960,36300,38520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3031,Waiters and Waitresses,detailed,17150,6.9,8.943,0.7,NA,NA,22.64,47080,5.6,14.47,14.67,18.27,29.3,36.3,30100,30510,38000,60940,75510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-3041,"Food Servers, Nonrestaurant",detailed,3230,10.1,1.685,0.98,NA,NA,17.28,35940,0.9,14.29,16.48,16.63,17.57,20.6,29720,34280,34590,36550,42860,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,2040,16.5,1.062,0.44,NA,NA,18.23,37910,5,14.2,15.12,16.43,19.11,29.53,29530,31440,34180,39750,61420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9021,Dishwashers,detailed,5170,11.5,2.698,1.01,NA,NA,18.06,37560,3.6,14.9,15.13,17.45,19.11,22,31000,31470,36300,39750,45760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2490,16.1,1.297,0.56,NA,NA,17.15,35670,5.8,14.38,14.71,15.13,16.83,25.02,29910,30590,31460,35010,52030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,**,**,**,NA,NA,16.24,33780,16.3,15.29,15.29,15.29,15.29,16.51,31800,31800,31800,31800,34330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,43750,2.1,22.818,0.78,NA,NA,20.3,42230,0.8,14.89,17.02,18.38,22.75,28.9,30980,35400,38240,47310,60110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1100,9.2,0.575,0.53,NA,NA,25.53,53110,2.9,17.97,20.6,23.64,29.38,35.32,37370,42860,49170,61120,73460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,1050,23.2,0.549,0.66,NA,NA,29.41,61160,3.4,23.1,23.43,30.01,30.49,38.9,48040,48740,62420,63410,80910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,23300,2.8,12.149,0.84,NA,NA,19.2,39940,0.6,14.74,17.02,17.86,21.8,23.59,30660,35400,37140,45340,49070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-2012,Maids and Housekeeping Cleaners,detailed,6180,9.2,3.224,0.63,NA,NA,17.71,36830,0.9,14.88,16.28,16.72,18.46,21.71,30940,33860,34780,38390,45160,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-2021,Pest Control Workers,detailed,690,3.9,0.362,0.6,NA,NA,28.1,58450,4.7,19.34,21.55,28.2,36.52,36.99,40230,44820,58660,75960,76930,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-3011,Landscaping and Groundskeeping Workers,detailed,10050,6.1,5.24,0.83,NA,NA,21.55,44830,2.5,16.3,18.38,20.41,23.29,29.67,33910,38220,42450,48440,61720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,**,**,**,**,NA,NA,28.44,59160,11.4,18.68,22,22.52,30.52,50.37,38860,45760,46830,63470,104770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-3013,Tree Trimmers and Pruners,detailed,1030,45.9,0.535,1.8,NA,NA,27.16,56490,6.3,17.82,24.2,28.9,28.9,36.82,37070,50330,60110,60110,76580,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,150,16.1,0.076,0.68,NA,NA,23.38,48630,1.8,16.19,20.13,20.13,27.83,33.21,33680,41870,41870,57880,69080,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-0000,Personal Care and Service Occupations,major,35760,8.3,18.648,1.02,NA,NA,20.94,43560,3.6,14.38,14.74,17.78,22.91,30.26,29920,30660,36980,47650,62940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,410,3.2,0.215,1.55,NA,NA,29.18,60690,1.9,20.97,22.94,29.98,30.92,37.33,43630,47710,62360,64320,77640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,660,11,0.342,0.72,NA,NA,29.64,61650,3.6,18.49,21.08,29.42,38.21,47.38,38470,43850,61190,79470,98560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-1022,First-Line Supervisors of Personal Service Workers,detailed,900,12.6,0.471,0.66,NA,NA,27.79,57800,3.8,17.82,22.66,25.73,31.5,36.65,37070,47130,53510,65510,76240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,160,33.9,0.082,0.73,NA,NA,19.7,40970,3.9,16.17,16.49,17.04,22,23.85,33630,34300,35450,45760,49620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,2550,7,1.331,0.83,NA,NA,17.83,37080,1.7,14.64,15.41,17.04,17.98,22.42,30440,32040,35450,37390,46640,,
